position,x,y,z,rmse_vx,rmse_vy,rmse_vz,sample_count,mean_vx,mean_vy,mean_vz
"(-93, 20, 30)",-93,20,30,0.0110591,0.007761619,0.0073479973,25,0.6030511,0.45290172,0.4531325
"(-89, 20, 30)",-89,20,30,0.012887584,0.008601293,0.008370567,25,0.58036417,0.4559668,0.45416033
"(-85, 20, 30)",-85,20,30,0.013228279,0.011633033,0.00900923,25,0.5578606,0.46912056,0.45385566
"(-81, 20, 30)",-81,20,30,0.013187137,0.014738099,0.0098188305,25,0.53896856,0.49149975,0.4517949
"(-78, 20, 30)",-78,20,30,0.01436269,0.017405773,0.011054103,25,0.52673507,0.5181307,0.4477993
"(-74, 20, 30)",-74,20,30,0.015509935,0.016381755,0.012145453,25,0.525909,0.5395068,0.44270584
"(-70, 20, 30)",-70,20,30,0.016041191,0.011472627,0.012758227,25,0.53845966,0.5420125,0.43773738
"(-66, 20, 30)",-66,20,30,0.017624509,0.011313437,0.014041264,25,0.5610751,0.5186533,0.43247268
"(-62, 20, 30)",-62,20,30,0.017026855,0.012459456,0.015741888,25,0.5865354,0.47248378,0.42602032
"(-58, 20, 30)",-58,20,30,0.015620276,0.0119868005,0.016465075,25,0.6078019,0.4181264,0.41838917
"(-54, 20, 30)",-54,20,30,0.013276056,0.011242357,0.015380579,25,0.62028116,0.36901164,0.41134667
"(-50, 20, 30)",-50,20,30,0.010909633,0.0069082254,0.012121105,25,0.623483,0.33342066,0.4067334
"(-46, 20, 30)",-46,20,30,0.009653092,0.0070846397,0.009799725,25,0.6211424,0.31797713,0.40633473
"(-42, 20, 30)",-42,20,30,0.008679984,0.011629363,0.009829632,25,0.6155336,0.3213945,0.40955675
"(-38, 20, 30)",-38,20,30,0.0067941425,0.011844445,0.009810672,25,0.6090671,0.33790597,0.41470993
"(-34, 20, 30)",-34,20,30,0.0047869678,0.009440963,0.008671665,25,0.6040936,0.3593055,0.42034817
"(-30, 20, 30)",-30,20,30,0.00379278,0.0078702755,0.006584157,25,0.60003453,0.37959465,0.42500165
"(-26, 20, 30)",-26,20,30,0.003949372,0.0075140586,0.004624323,25,0.5945656,0.39750198,0.42836288
"(-22, 20, 30)",-22,20,30,0.0051649883,0.0078895595,0.003568411,25,0.586667,0.41271785,0.43063343
"(-18, 20, 30)",-18,20,30,0.0065675415,0.0077836514,0.0027577193,25,0.57647806,0.4266152,0.43214217
"(-14, 20, 30)",-14,20,30,0.0071782824,0.006722959,0.0026180684,25,0.5643987,0.44050908,0.4328229
"(-10, 20, 30)",-10,20,30,0.0070333867,0.004911601,0.002886581,25,0.5523204,0.45404574,0.43316218
"(-6, 20, 30)",-6,20,30,0.0063210432,0.0033586684,0.004028528,25,0.54176676,0.46607172,0.43355545
"(-2, 20, 30)",-2,20,30,0.005259359,0.003189494,0.0063915583,25,0.5338736,0.4767842,0.43439636
"(2, 20, 30)",2,20,30,0.0053632064,0.005304592,0.009213639,25,0.52929354,0.4867828,0.43608212
"(6, 20, 30)",6,20,30,0.0072684195,0.008571857,0.011924316,25,0.52735204,0.49684197,0.43825808
"(10, 20, 30)",10,20,30,0.009143419,0.011624787,0.013980841,25,0.5259024,0.5064666,0.43978307
"(14, 20, 30)",14,20,30,0.009810448,0.0137018245,0.015268454,25,0.5217891,0.51388067,0.43893203
"(18, 20, 30)",18,20,30,0.010611167,0.015560532,0.016499048,25,0.51330423,0.5147519,0.43428504
"(22, 20, 30)",22,20,30,0.010782815,0.016401157,0.018563641,25,0.50038195,0.50578964,0.42496517
"(25, 20, 30)",25,20,30,0.008078054,0.014412392,0.020513313,25,0.4857596,0.48558486,0.41181332
"(29, 20, 30)",29,20,30,0.004497433,0.009370455,0.020769203,25,0.47443986,0.45794734,0.39715675
"(33, 20, 30)",33,20,30,0.0078250095,0.0061386656,0.018708738,25,0.47055408,0.43059403,0.3839243
"(37, 20, 30)",37,20,30,0.012731924,0.010596337,0.015443614,25,0.47608012,0.41059163,0.37400258
"(41, 20, 30)",41,20,30,0.014509763,0.014262984,0.012659283,25,0.4892168,0.40230808,0.3683955
"(45, 20, 30)",45,20,30,0.012410627,0.013631583,0.011366415,25,0.50643075,0.40485364,0.3667075
"(49, 20, 30)",49,20,30,0.008799036,0.00957434,0.011776361,25,0.5226745,0.41327325,0.3679982
"(53, 20, 30)",53,20,30,0.005101737,0.0047369194,0.013489859,25,0.53558517,0.4221742,0.37129977
"(57, 20, 30)",57,20,30,0.0027693396,0.003198139,0.015681423,25,0.54368436,0.42805743,0.37637222
"(61, 20, 30)",61,20,30,0.0029385402,0.0066634924,0.017257351,25,0.5477108,0.42937192,0.3828067
"(65, 20, 30)",65,20,30,0.0029923362,0.008774924,0.017386507,25,0.5489649,0.4264483,0.3899494
"(69, 20, 30)",69,20,30,0.0030211753,0.008783777,0.015900198,25,0.5494441,0.4209024,0.39707705
"(73, 20, 30)",73,20,30,0.0032930912,0.0074672904,0.012976506,25,0.5503795,0.414595,0.40329456
"(77, 20, 30)",77,20,30,0.003766946,0.0049260594,0.0097216945,25,0.55211926,0.4093699,0.4083501
"(81, 20, 30)",81,20,30,0.003561153,0.0034917668,0.00697053,25,0.55371267,0.40731147,0.41225806
"(85, 20, 30)",85,20,30,0.0039188243,0.004317013,0.0059992447,25,0.5546212,0.40943047,0.4158425
"(89, 20, 30)",89,20,30,0.0031534357,0.005282543,0.006376068,25,0.55312425,0.41597703,0.41933903
"(93, 20, 30)",93,20,30,0.0022374687,0.0063670496,0.007957688,25,0.54906213,0.4266138,0.42351246
"(97, 20, 30)",97,20,30,0.002234312,0.0072363787,0.010487658,25,0.5432964,0.43933895,0.42888245
"(101, 20, 30)",101,20,30,0.0025335453,0.0062531,0.012653944,25,0.5367863,0.45217428,0.43544945
"(105, 20, 30)",105,20,30,0.0027860051,0.0051309,0.014007286,25,0.53014654,0.46230382,0.44232672
"(109, 20, 30)",109,20,30,0.0030457673,0.0038541723,0.0144126,20,0.52527845,0.46808687,0.44691563
"(113, 20, 30)",113,20,30,0.0038795287,0.0031017025,0.0135711515,15,0.5215937,0.4698228,0.4507338
"(117, 20, 30)",117,20,30,0.0046120505,0.0027012792,0.011896527,10,0.518771,0.46722102,0.45287234
"(121, 20, 30)",121,20,30,0.005474373,0.002149808,0.009918572,5,0.5169581,0.460982,0.4532343
"(-121, 16, 30)",-121,16,30,0.0048148674,0.0054677776,0.0025209822,5,0.64224744,0.46656442,0.43332085
"(-117, 16, 30)",-117,16,30,0.0039500576,0.00496437,0.003063137,10,0.64275694,0.46999973,0.4360532
"(-113, 16, 30)",-113,16,30,0.0035385808,0.0047018747,0.0038167913,15,0.64210606,0.47056895,0.43876797
"(-109, 16, 30)",-109,16,30,0.0028846292,0.005759446,0.004794632,20,0.6392692,0.46797976,0.4413104
"(-105, 16, 30)",-105,16,30,0.004147102,0.0069666305,0.005997795,25,0.633072,0.46231887,0.4434321
"(-101, 16, 30)",-101,16,30,0.0077385274,0.0086254785,0.006479619,25,0.62053084,0.45226285,0.44701943
"(-97, 16, 30)",-97,16,30,0.011058961,0.009724043,0.00767161,25,0.6009795,0.4409157,0.4498692
"(-93, 16, 30)",-93,16,30,0.012915749,0.010074515,0.008690993,25,0.5750238,0.43282914,0.4512807
"(-89, 16, 30)",-89,16,30,0.013725934,0.010225669,0.00923127,25,0.545362,0.4338282,0.45098
"(-85, 16, 30)",-85,16,30,0.013218227,0.011828126,0.009621185,25,0.51536137,0.44815987,0.4486549
"(-81, 16, 30)",-81,16,30,0.013244915,0.0140987225,0.010905689,25,0.48764133,0.4753783,0.4438004
"(-78, 16, 30)",-78,16,30,0.013488385,0.017144084,0.012955096,25,0.46560884,0.5092255,0.4366407
"(-74, 16, 30)",-74,16,30,0.012258261,0.017752262,0.014341612,25,0.45372543,0.5395213,0.42847216
"(-70, 16, 30)",-70,16,30,0.010113201,0.01299788,0.014644006,25,0.45654547,0.5510333,0.42113358
"(-66, 16, 30)",-66,16,30,0.011202106,0.010923423,0.014840562,25,0.47223544,0.5343743,0.41480446
"(-62, 16, 30)",-62,16,30,0.012972804,0.013168145,0.015615985,25,0.4961324,0.4906547,0.40870166
"(-58, 16, 30)",-58,16,30,0.012296629,0.0133678,0.015749939,25,0.52157557,0.43504632,0.4020905
"(-54, 16, 30)",-54,16,30,0.011462998,0.013483267,0.014107244,25,0.5438466,0.38148597,0.39666736
"(-50, 16, 30)",-50,16,30,0.010447762,0.011371865,0.010201634,25,0.55970025,0.3406342,0.39422017
"(-46, 16, 30)",-46,16,30,0.00942215,0.010339417,0.008198191,25,0.5708051,0.32049423,0.39637294
"(-42, 16, 30)",-42,16,30,0.009198254,0.01409877,0.009354904,25,0.57763934,0.3211132,0.40208328
"(-38, 16, 30)",-38,16,30,0.008154416,0.014387476,0.010118831,25,0.58164144,0.33727348,0.40956768
"(-34, 16, 30)",-34,16,30,0.006088197,0.010912388,0.009307657,25,0.5836452,0.3598728,0.4169141
"(-30, 16, 30)",-30,16,30,0.0045986203,0.009563865,0.0073880805,25,0.5837801,0.380759,0.42278686
"(-26, 16, 30)",-26,16,30,0.0047834073,0.009410692,0.0055185095,25,0.58037156,0.39853537,0.42702693
"(-22, 16, 30)",-22,16,30,0.006153562,0.00992657,0.0042932695,25,0.5731903,0.41326714,0.42991912
"(-18, 16, 30)",-18,16,30,0.007499365,0.0097093405,0.0030260414,25,0.5629102,0.4262731,0.43167296
"(-14, 16, 30)",-14,16,30,0.00800327,0.008372315,0.0023794426,25,0.5503561,0.43903673,0.43217182
"(-10, 16, 30)",-10,16,30,0.0076475884,0.0061020553,0.002458336,25,0.5377093,0.45147675,0.43179217
"(-6, 16, 30)",-6,16,30,0.0064252797,0.00385213,0.0035060819,25,0.52648723,0.4624714,0.43100932
"(-2, 16, 30)",-2,16,30,0.004893236,0.002623634,0.0055639674,25,0.5177689,0.4721621,0.43020615
"(2, 16, 30)",2,16,30,0.0051377653,0.0048876116,0.008131874,25,0.5121601,0.48074085,0.42998615
"(6, 16, 30)",6,16,30,0.007153,0.008553578,0.01065765,25,0.50877625,0.48855174,0.43010423
"(10, 16, 30)",10,16,30,0.008713567,0.011972127,0.012634222,25,0.50542206,0.49508575,0.42972854
"(14, 16, 30)",14,16,30,0.009011499,0.014404277,0.013850737,25,0.499721,0.49906364,0.42747974
"(18, 16, 30)",18,16,30,0.008515197,0.015633132,0.014764841,25,0.4906043,0.49742016,0.4223651
"(22, 16, 30)",22,16,30,0.0064183515,0.014997129,0.016097164,25,0.47854182,0.48802742,0.41360512
"(25, 16, 30)",25,16,30,0.00496098,0.011693414,0.017441092,25,0.46707782,0.471361,0.4019461
"(29, 16, 30)",29,16,30,0.0076580117,0.007163849,0.017654357,25,0.45995766,0.45052177,0.38904077
"(33, 16, 30)",33,16,30,0.01228955,0.0067432504,0.016082477,25,0.46044418,0.43150574,0.3776467
"(37, 16, 30)",37,16,30,0.015406658,0.010773931,0.013477397,25,0.4691129,0.41923225,0.3692577
"(41, 16, 30)",41,16,30,0.0144485105,0.0125248125,0.011698127,25,0.4839102,0.4159064,0.36497113
"(45, 16, 30)",45,16,30,0.011664825,0.01017388,0.011633913,25,0.5010988,0.41998655,0.36471063
"(49, 16, 30)",49,16,30,0.008323093,0.0064665517,0.01408549,25,0.51686144,0.42659628,0.3681838
"(53, 16, 30)",53,16,30,0.00541258,0.004525234,0.016920194,25,0.5294152,0.43163952,0.37406862
"(57, 16, 30)",57,16,30,0.0042460123,0.006812642,0.019169968,25,0.53754264,0.43305245,0.38172576
"(61, 16, 30)",61,16,30,0.0037514146,0.009013118,0.019937953,25,0.5421215,0.43046844,0.39015925
"(65, 16, 30)",65,16,30,0.003232381,0.009525994,0.018695366,25,0.544392,0.42519134,0.3981436
"(69, 16, 30)",69,16,30,0.0036712075,0.00851458,0.015794965,25,0.5462101,0.4186055,0.4046838
"(73, 16, 30)",73,16,30,0.004212017,0.006700247,0.01210035,25,0.5487006,0.4123734,0.40937173
"(77, 16, 30)",77,16,30,0.004474256,0.0043533854,0.008629079,25,0.5515912,0.40785068,0.41233987
"(81, 16, 30)",81,16,30,0.003743889,0.0034557283,0.0058763814,25,0.55377024,0.40632638,0.41426587
"(85, 16, 30)",85,16,30,0.0033446876,0.0042488268,0.0054584956,25,0.5546171,0.40839064,0.41653168
"(89, 16, 30)",89,16,30,0.002377722,0.00506475,0.007028959,25,0.5525593,0.41440594,0.41971666
"(93, 16, 30)",93,16,30,0.0022995642,0.0062486227,0.00987917,25,0.5477955,0.42414707,0.42463905
"(97, 16, 30)",97,16,30,0.0027545325,0.0069305976,0.012819568,25,0.54131407,0.4358679,0.43147668
"(101, 16, 30)",101,16,30,0.002905014,0.005430374,0.014521996,25,0.53408,0.4475171,0.43958828
"(105, 16, 30)",105,16,30,0.0028148498,0.004471181,0.014838095,25,0.52684975,0.45630673,0.44760066
"(109, 16, 30)",109,16,30,0.0028275177,0.0036368181,0.0144082755,20,0.5214803,0.4613154,0.45308542
"(113, 16, 30)",113,16,30,0.0035527176,0.0034353316,0.012889123,15,0.5170676,0.46269247,0.4571769
"(117, 16, 30)",117,16,30,0.0046766396,0.0030279006,0.010893928,10,0.5133606,0.46034876,0.45897532
"(121, 16, 30)",121,16,30,0.005676384,0.0020187397,0.0087023275,5,0.5109919,0.4551869,0.45867714
"(-121, 12, 30)",-121,12,30,0.00407723,0.0055655185,0.0016846908,5,0.640425,0.46802416,0.4329111
"(-117, 12, 30)",-117,12,30,0.0027861474,0.004853608,0.0026015968,10,0.6384101,0.46934533,0.43537635
"(-113, 12, 30)",-113,12,30,0.0026394732,0.0048855143,0.0037938482,15,0.63471955,0.46724027,0.43793285
"(-109, 12, 30)",-109,12,30,0.003314475,0.0062936023,0.0052853194,20,0.6277444,0.46129376,0.4401846
"(-105, 12, 30)",-105,12,30,0.0069501973,0.008978811,0.0069915424,25,0.617017,0.451723,0.44185984
"(-101, 12, 30)",-101,12,30,0.010785426,0.010573433,0.008170653,25,0.59890246,0.4364608,0.44489166
"(-97, 12, 30)",-97,12,30,0.013849712,0.011275951,0.009639642,25,0.57389235,0.4201713,0.44705695
"(-93, 12, 30)",-93,12,30,0.01481653,0.011490711,0.010312894,25,0.54280144,0.4080865,0.44751558
"(-89, 12, 30)",-89,12,30,0.013820873,0.009963036,0.009917597,25,0.50898015,0.40701252,0.44580257
"(-85, 12, 30)",-85,12,30,0.012897147,0.010055019,0.009568201,25,0.47558728,0.42203987,0.44144687
"(-81, 12, 30)",-81,12,30,0.0131493155,0.012261833,0.010658591,25,0.4437669,0.45284852,0.43396306
"(-78, 12, 30)",-78,12,30,0.013048685,0.016025389,0.012519059,25,0.41715148,0.49267876,0.4244513
"(-74, 12, 30)",-74,12,30,0.011484176,0.017168347,0.013192272,25,0.39961967,0.53101814,0.41472185
"(-70, 12, 30)",-70,12,30,0.008175428,0.013895554,0.012648691,25,0.3961127,0.5522761,0.406794
"(-66, 12, 30)",-66,12,30,0.006695105,0.010296662,0.011846329,25,0.40624723,0.545816,0.40086633
"(-62, 12, 30)",-62,12,30,0.007189786,0.012109805,0.012361759,25,0.4265916,0.50918216,0.39607897
"(-58, 12, 30)",-58,12,30,0.007056092,0.014207815,0.0134624,25,0.45225635,0.45596272,0.3913804
"(-54, 12, 30)",-54,12,30,0.008857823,0.014803828,0.012614744,25,0.47913158,0.40148434,0.38777217
"(-50, 12, 30)",-50,12,30,0.010476368,0.013854198,0.009210569,25,0.5038562,0.35772172,0.3870625
"(-46, 12, 30)",-46,12,30,0.010133733,0.013201563,0.007842151,25,0.5258227,0.33423886,0.39094326
"(-42, 12, 30)",-42,12,30,0.009306169,0.015861642,0.009030923,25,0.5431211,0.33163947,0.39809936
"(-38, 12, 30)",-38,12,30,0.008653879,0.015981965,0.0098392945,25,0.555755,0.3450248,0.40662324
"(-34, 12, 30)",-34,12,30,0.0071927775,0.012214604,0.009291414,25,0.5635923,0.36612985,0.41463125
"(-30, 12, 30)",-30,12,30,0.0058778427,0.010868252,0.007683097,25,0.56693834,0.3857249,0.4210945
"(-26, 12, 30)",-26,12,30,0.005692218,0.010954835,0.006096155,25,0.5653265,0.40222213,0.4258708
"(-22, 12, 30)",-22,12,30,0.006455599,0.01155523,0.0047459835,25,0.5592455,0.41579437,0.4291176
"(-18, 12, 30)",-18,12,30,0.0074879504,0.011080183,0.0031968653,25,0.54974985,0.4274541,0.43089208
"(-14, 12, 30)",-14,12,30,0.007647909,0.009422575,0.0021742333,25,0.5380901,0.43868682,0.43114427
"(-10, 12, 30)",-10,12,30,0.0075165583,0.006861111,0.0021690798,25,0.5263377,0.44949776,0.43017608
"(-6, 12, 30)",-6,12,30,0.0063865366,0.004316871,0.0030835168,25,0.5156862,0.45895246,0.4283462
"(-2, 12, 30)",-2,12,30,0.004837525,0.0028939825,0.0044099893,25,0.5072419,0.467008,0.42621502
"(2, 12, 30)",2,12,30,0.0047358098,0.005016564,0.0060706087,25,0.50148386,0.47363818,0.4243424
"(6, 12, 30)",6,12,30,0.006260253,0.008377901,0.007850361,25,0.49747327,0.47900367,0.4226991
"(10, 12, 30)",10,12,30,0.0075821863,0.01131998,0.009328379,25,0.49346843,0.48278397,0.4208472
"(14, 12, 30)",14,12,30,0.0077391616,0.013317268,0.010259416,25,0.48791337,0.48398808,0.41789043
"(18, 12, 30)",18,12,30,0.0063624186,0.013674647,0.010879322,25,0.48027438,0.4807106,0.41302478
"(22, 12, 30)",22,12,30,0.0051094163,0.012069088,0.011968564,25,0.47160915,0.47223267,0.40566552
"(25, 12, 30)",25,12,30,0.006694946,0.008516565,0.013388059,25,0.46472725,0.4596228,0.39620033
"(29, 12, 30)",29,12,30,0.010284335,0.0056174668,0.014249074,25,0.46232006,0.44565272,0.38579547
"(33, 12, 30)",33,12,30,0.013319474,0.0064281663,0.013856793,25,0.46620664,0.43418533,0.3765954
"(37, 12, 30)",37,12,30,0.014108792,0.008760085,0.012873119,25,0.4760576,0.4278912,0.36987677
"(41, 12, 30)",41,12,30,0.012221352,0.009614229,0.012435515,25,0.48948538,0.42763233,0.3667304
"(45, 12, 30)",45,12,30,0.009390806,0.007810886,0.014074282,25,0.50392586,0.43171805,0.36776662
"(49, 12, 30)",49,12,30,0.0072011473,0.0065076235,0.017357238,25,0.5165067,0.4359279,0.37284958
"(53, 12, 30)",53,12,30,0.006092788,0.007837119,0.020261545,25,0.52675873,0.43754208,0.38073868
"(57, 12, 30)",57,12,30,0.005812066,0.009613281,0.021686476,25,0.5339562,0.4355894,0.39030388
"(61, 12, 30)",61,12,30,0.0050314385,0.009871547,0.020919053,25,0.5388399,0.43051124,0.39993468
"(65, 12, 30)",65,12,30,0.004351579,0.00885834,0.017973773,25,0.54232985,0.4238941,0.40789118
"(69, 12, 30)",69,12,30,0.0045333602,0.006846585,0.013991247,25,0.5458914,0.41702026,0.41326553
"(73, 12, 30)",73,12,30,0.004960432,0.0048427633,0.010243149,25,0.5499447,0.41128346,0.4160125
"(77, 12, 30)",77,12,30,0.004990997,0.0031062688,0.0072882697,25,0.5536488,0.40747422,0.41675633
"(81, 12, 30)",81,12,30,0.004104073,0.0031045736,0.005082962,25,0.55601764,0.40629447,0.41682872
"(85, 12, 30)",85,12,30,0.0030703566,0.0039263587,0.005277397,25,0.5564081,0.40791604,0.4180284
"(89, 12, 30)",89,12,30,0.00273665,0.0047086454,0.007851477,25,0.5534368,0.41304645,0.421072
"(93, 12, 30)",93,12,30,0.0034820286,0.0057476643,0.011462669,25,0.54776514,0.42152286,0.42675915
"(97, 12, 30)",97,12,30,0.0038633768,0.0062789116,0.014456638,25,0.5404751,0.43199262,0.43484303
"(101, 12, 30)",101,12,30,0.0036491328,0.004542148,0.015584936,25,0.5325317,0.44235063,0.44406697
"(105, 12, 30)",105,12,30,0.0033397097,0.003543967,0.014973781,25,0.5248382,0.44986284,0.45274058
"(109, 12, 30)",109,12,30,0.0032437074,0.0029385453,0.0137831075,20,0.5192459,0.4540922,0.45878857
"(113, 12, 30)",113,12,30,0.0039626295,0.0028603745,0.011881636,15,0.51446366,0.45529607,0.46287087
"(117, 12, 30)",117,12,30,0.0053151706,0.0024180363,0.00991115,10,0.51034945,0.45337915,0.4642044
"(121, 12, 30)",121,12,30,0.0062628333,0.00130575,0.007816132,5,0.507744,0.44944772,0.46322435
"(-121, 8, 30)",-121,8,30,0.003143166,0.0055552623,0.0015504466,5,0.6365432,0.4666028,0.4317534
"(-117, 8, 30)",-117,8,30,0.0022296598,0.0045005735,0.0028235624,10,0.6313927,0.46532694,0.4339037
"(-113, 8, 30)",-113,8,30,0.00251645,0.0043419516,0.0043905666,15,0.6236999,0.45990667,0.4361676
"(-109, 8, 30)",-109,8,30,0.004433443,0.006691921,0.006258212,20,0.6119504,0.45003718,0.43794805
"(-105, 8, 30)",-105,8,30,0.009367277,0.010620053,0.008334434,25,0.59657747,0.4366234,0.43900073
"(-101, 8, 30)",-101,8,30,0.013033215,0.01122634,0.0098760035,25,0.5735909,0.4170032,0.44134018
"(-97, 8, 30)",-97,8,30,0.015645845,0.011907132,0.011112545,25,0.54467267,0.39672732,0.44266173
"(-93, 8, 30)",-93,8,30,0.015940743,0.011553153,0.01117571,25,0.51144624,0.38184193,0.4421391
"(-89, 8, 30)",-89,8,30,0.014172388,0.008702331,0.01002731,25,0.47858143,0.37988767,0.4394967
"(-85, 8, 30)",-85,8,30,0.012838935,0.007647232,0.008429928,25,0.44721806,0.39660904,0.43397713
"(-81, 8, 30)",-81,8,30,0.011068319,0.010495078,0.008222659,25,0.4181802,0.4309914,0.4252285
"(-78, 8, 30)",-78,8,30,0.010246228,0.014996938,0.008970209,25,0.39388558,0.47536603,0.4149023
"(-74, 8, 30)",-74,8,30,0.009562764,0.016933447,0.008924534,25,0.3780222,0.52010196,0.4057392
"(-70, 8, 30)",-70,8,30,0.00922422,0.015022041,0.008481705,25,0.373079,0.5503149,0.39901248
"(-66, 8, 30)",-66,8,30,0.009805891,0.010243313,0.008408038,25,0.37957916,0.55359304,0.3947686
"(-62, 8, 30)",-62,8,30,0.010336321,0.0114251245,0.010064708,25,0.39534783,0.5262538,0.39174244
"(-58, 8, 30)",-58,8,30,0.009508181,0.014603443,0.012355335,25,0.41750285,0.47851676,0.3888957
"(-54, 8, 30)",-54,8,30,0.009337228,0.014804764,0.012652483,25,0.44370097,0.42571557,0.38707864
"(-50, 8, 30)",-50,8,30,0.011003525,0.013132422,0.011318828,25,0.471637,0.38098317,0.38800898
"(-46, 8, 30)",-46,8,30,0.010524403,0.014097763,0.010267063,25,0.49863175,0.35494205,0.39245254
"(-42, 8, 30)",-42,8,30,0.008413944,0.016627317,0.010058783,25,0.52110887,0.34926453,0.39961135
"(-38, 8, 30)",-38,8,30,0.007932194,0.016274815,0.009770862,25,0.53812104,0.3588551,0.40763253
"(-34, 8, 30)",-34,8,30,0.0075084683,0.012780038,0.008960439,25,0.54823625,0.37611142,0.41486225
"(-30, 8, 30)",-30,8,30,0.0071630278,0.011339017,0.007573036,25,0.5524365,0.3929195,0.42078915
"(-26, 8, 30)",-26,8,30,0.0068824887,0.011254053,0.006193998,25,0.5510945,0.40723765,0.42529076
"(-22, 8, 30)",-22,8,30,0.0067874733,0.011774943,0.004796866,25,0.5457104,0.41949108,0.42837238
"(-18, 8, 30)",-18,8,30,0.0064857416,0.011056015,0.003155537,25,0.53754425,0.42988706,0.42994708
"(-14, 8, 30)",-14,8,30,0.006345601,0.009346037,0.0018777883,25,0.5280764,0.4395358,0.43003583
"(-10, 8, 30)",-10,8,30,0.0062457547,0.0068065114,0.0021120082,25,0.5186514,0.44860768,0.42871997
"(-6, 8, 30)",-6,8,30,0.0058148387,0.004049018,0.0030390096,25,0.5101548,0.45632935,0.42634872
"(-2, 8, 30)",-2,8,30,0.005397754,0.002863948,0.0037493187,25,0.5032873,0.4624304,0.42347986
"(2, 8, 30)",2,8,30,0.0052078716,0.005001029,0.0043593445,25,0.49836007,0.46694225,0.4205489
"(6, 8, 30)",6,8,30,0.005686969,0.007972657,0.005028774,25,0.49465644,0.47002602,0.41775912
"(10, 8, 30)",10,8,30,0.0060166274,0.010411486,0.0056902096,25,0.49095657,0.47134006,0.41503957
"(14, 8, 30)",14,8,30,0.0061671482,0.011721245,0.0061270273,25,0.486474,0.47056785,0.4118614
"(18, 8, 30)",18,8,30,0.0059526223,0.011266834,0.006604374,25,0.4812596,0.4669432,0.4076488
"(22, 8, 30)",22,8,30,0.0066373167,0.009203194,0.007926263,25,0.4764219,0.4604198,0.40194336
"(25, 8, 30)",25,8,30,0.008283448,0.0063852696,0.009967453,25,0.47363204,0.45210168,0.3948639
"(29, 8, 30)",29,8,30,0.010697406,0.0043583917,0.011957475,25,0.47479424,0.44354865,0.38713437
"(33, 8, 30)",33,8,30,0.012280473,0.004798423,0.013090504,25,0.4803416,0.4371274,0.38020742
"(37, 8, 30)",37,8,30,0.012177395,0.006737778,0.013736999,25,0.48935437,0.4343142,0.37523857
"(41, 8, 30)",41,8,30,0.010055088,0.0076513663,0.014830851,25,0.50005645,0.4351842,0.37339458
"(45, 8, 30)",45,8,30,0.0074216747,0.0074907895,0.017255127,25,0.5106414,0.43810585,0.37551665
"(49, 8, 30)",49,8,30,0.0065029287,0.008113881,0.020331683,25,0.51942056,0.44001484,0.381614
